,Name,Style
6115,@strong_bread dude we same fukc i lost my spectacles this morning.......,sadness
6116,"#savemoney and #savelifes @ your #openbar @your #weddingreception. Close it 1-2 hours early, forcing your guests to sober up before driving.",sadness
6117,@tonygoldmark Yeah I won't mourn it but I'm glad I rode it the last time I visited.,sadness
6118,@diamonde my heart just sunk.,sadness
6119,I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness,sadness
6120,SRV's 'Voodoo Child' is approximately 76 times better than Jimi's. #guitar #music #blues,sadness
6121,@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!,sadness
6122,@Tanzynia sadly David D is no longer with us imagine both together wow,sadness
6123,"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is #grim",sadness
6124,"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is ",sadness
6125,"@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.",sadness
6126,"Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober",sadness
6127,it's pretty depressing when u hit pan on ur favourite highlighter,sadness
6128,ah #lost #mah #train of thunk.,sadness
6129,@Adrian_Specs Far from safe and staid I found it horribly OTT at times while everyone seemed to be trying just a little too hard. Not for me,sadness
6130,"@Megane_Matt @HikariMorou next to despair, hope shines even brighter (you get me Matt)",sadness
6131,🍂🎵☀\n#fall sounds great !\ndream #blues #rock by @RaphaelSlagg.\nGet the top album  'One Love'  by hero @BlindFret. :D,sadness
6132,I'd pay good money to watch someone slap that pout off Candice.,sadness
6133,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz",sadness
6134,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz",sadness
6135,"@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/",sadness
6136,Nobody wants a grouch but DONT move to SD if you want to be a rapper. #serious,sadness
6137,@mypalalex but still your my favorite person in DF besides grim,sadness
6138,"@icapturpix @DRUDGE_REPORT I agree. This current, ultra-left Democratic party lost a lot of members, including myself. I switched to Repub.",sadness
6139,"Although this is my best semester so far, this is also my most depressing because I'm constantly reminded that I'm not meant for greatness",sadness
6140,Synth backing tracks = sadness\n#depresspop #dark #+++ #alt #fuckingmeup,sadness
6141,will brawndo cure my depression? @MikeJudge #Idiocracytoday,sadness
6142,"If you love something, let it go. If it comes back, it is yours. If it doesn't, it never will. #sadness #accepting",sadness
6143,"because a kitchen sink to you is not a kitchen sink to me, okay friend?",sadness
6144,@kerophibian depressing,sadness
6145,"@almurray hit the sink with a hammer... sorry, the universal modifier!",sadness
6146,I feel like an appendix. I don't have a purpose. #sad #depressed #depression #alone #lonely #broken #sadness #cry #hurt #crying #life,sadness
6147,"But is it your fault you worked hard and stayed the course until eventually it all paid off, no! so let it be known and count up!",sadness
6148,I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around 🙃,sadness
6149,@RIPPoohSavage u know ion play that shit bout my weary brother,sadness
6150,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,sadness
6151,You forever straight so fix that frown u good😇 @amayyaaag__,sadness
6152,@d6vey you are grim mate,sadness
6153,"@PunishedSnek in the final analysis, the non-white global majority will not fret over the ethnic origin of our corpses.",sadness
6154,the sad moment when u hand in an exam knowing u failed and grieve by eating and sleeping,sadness
6155,I can't even celebrate my wins or mourn my L's cause first test week is that busy 😕,sadness
6156,Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;,sadness
6157,now im all alone and my joy's turned to moping,sadness
6158,RM will win the game at the last minutes and Madridistas will say Cules stayed this long watching RM win at the end. Disgusting fanbase,sadness
6159,@1ChiefsDan Is that pessimism or do you just want him to get another week of rest and healing?,sadness
6160,@kimdelacreme_ @Srgohdatzme305  I'm there... let me know #sober,sadness
6161,@kimdelacreme_ @Srgohdatzme305  I'm there... let me know ,sadness
6162,@fpuebla3 @Osbaldo_A lost a friend too,sadness
6163,@susanbrodigan @lyricconcert Ha yes- the look of despair!,sadness
6164,"@ImNotInfected — rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and —",sadness
6165,@_JuliaSteiner : YES ! Right ? I mean I wish you hadn't been discouraged to see #MikeandMolly because so many parallels really -,sadness
6166,So grim being up at 6,sadness
6167,"Bain of my life having to drive to a cash point, Then to a shop for change in pound coins, Then to the gym all for a bastard sunbed. #grim",sadness
6168,@wombletheballer well done bro😏 #blues #stategames #captain #shootthegerman,sadness
6169,"@AFCGraMaChroi oh, sorry if I've discouraged you 😂",sadness
6170,"@ycfcnick the city is famous for the shambles, sadly the old street in the centre plays second fiddle to the stadium debacle nowadays!",sadness
6171,Clean the #sink and make your #bathroom shine.,sadness
6172,"_Her mind is a #dark room,\nDeveloping #Madness  ♨😘",sadness
6173,Feels like I lost my best friend #lost #fml #missingyou,sadness
6174,@Micky_A_Lawson Paddy McNair is our joint top scorer......yeah.....justlet that sink in haha,sadness
6175,*Sigh*  #saddness #afterellen #shitsucks,sadness
6176,@BoardEveryday @turnorder @pinchback21 80s new wave/techno - or jazz / blues depending my mood,sadness
6177,@BroggersM19 @Calum250284 He had been retired 20 minutes ago by most blues on here 😊,sadness
6178,It's been 5 weeks and I still go through depression smh,sadness
6179,People too weak to follow their own dreams will always find a way to discourage yours.,sadness
6180,"It’s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.",sadness
6181,@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.,sadness
6182,@HartRamsey #UPLIFT If you're still discouraged it means UR Listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!,sadness
6183,"You know when you're just slightly high, the state between sober and high af? That's beautiful. I wish I could feel like that 24/7.",sadness
6184,"If Troyler will die, I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale",sadness
6185,Never let the sadness of your past ruin your future,sadness
6186,@nadinekellman yes I can. Don't discourage me.,sadness
6187,"them cold, dark nights are slowly creeping in 🌌",sadness
6188,"@ReaganRachelle if I go I'm going to blow some serious money, idk if that's a sacrifice I'm willing with make",sadness
6189,@rclemmons much #sadness and #heartbreak,sadness
6190,Very depressing seeing my whole fam packing to go on holiday tomorrow and I'm just staying here 🙃,sadness
6191,"its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy 😋",sadness
6192,Should've stayed at school cause ain't nobody here,sadness
6193,@CornerBakery Sorry I missed you :) I stayed up late working and pondering life,sadness
6194,@suddenlyapples This is an on-going affliction for me and the only cure is more Shiro,sadness
6195,It's always depressing to sort WordPress plugin recommendations not by 'best' but by 'least offensive in terms of premium features.',sadness
6196,"*wants body to look a certain way*\n*eats 3 cookies, mac n cheese, kitchen sink, and small neighbor child*",sadness
6197,Their engine runs on fuel called whining :-)\n\nU jst  hv 2b observant..\nHar din Rona dhona &amp; complain. \nHappy news makes them unhappy :-),sadness
6198,Caballero's passing remains absolutely dreadful I see!,sadness
6199,Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back' #blues,sadness
6200,"I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk",sadness
6201,@jordan_grimmer If that's messin I can't wait to see #serious !! Brilliant stuff,sadness
6202,@AniahROSE I know smh. My heart sunk into my stomach.,sadness
6203,"How many tweets is that now? How fast was I going? God, I love being #sober and #intelligent.",sadness
6204,"@katethecursed @shannonrdk LOL this day is too gloomy for being people, should've canceled and stayed in bed",sadness
6205,@funkxwidme only #true #depression #fans will get this one 😂😂,sadness
6206,I'm looking for a good promoter #rock #blues,sadness
6207,@danhirtle @Bell Another unhappy customer.  #secreteyes,sadness
6208,"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon",sadness
6209,@Hannahcolleen06 I have 12 &amp; that's the only one I didn't like 😂 mine comes out patchy. It's the only dark color by her I have tho.,sadness
6210,I know it's the final day of summer when it's the finale of @CBSBigBrother #sadness,sadness
6211,lost 11 lbs since I got married (eating healthy) &amp; ive gone from a 9:47 mile to a 8:50 mile in 2 weeks. #areyousureimagedout #fitness,sadness
6212,@TelegraphNews why is this evil corrupt fuck still knocking about? The wrong people die I'm telling you. Do you job grim reaper!,sadness
6213,"Those were the times, I thought I can never be sober. But still His grace are beyond my limits 🙏🏾",sadness
6214,"@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair.",sadness
6215,"@asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock! 🎉👌🏻💙 #HotForMeTour",sadness
